GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.eøs.vilkårsvurdering,VilkårsresultatDagTidslinjeKt,44,0,0,0,11,0,2,0,2,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.eøs.vilkårsvurdering,VilkårRegelverkResultatKt,215,0,71,0,53,0,56,0,4,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.eøs.vilkårsvurdering,VilkårsresultatMånedTidslinjeKt.tilMånedsbasertTidslinjeForVilkårRegelverkResultat.new Function2() {...},16,0,4,0,1,0,3,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.eøs.vilkårsvurdering,VilkårRegelverkResultat,49,0,0,0,7,0,7,0,7,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.eøs.vilkårsvurdering,RegelverkResultat,6,66,0,0,0,7,2,2,2,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.eøs.vilkårsvurdering,VilkårsvurderingTidslinjerKt,35,0,2,0,3,0,3,0,2,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.eøs.vilkårsvurdering,VilkårsresultatDagTidslinjeKt.tilVilkårRegelverkResultatTidslinje.new Function0() {...},15,0,0,0,2,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.eøs.vilkårsvurdering,VilkårsvurderingTidslinjeService.hentAnnenForelderOmfattetAvNorskLovgivningTidslinje.erAnnenForelderOmfattetAvNorskLovgivingTidslinje.new Function1() {...},13,0,4,0,1,0,3,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.autovedtak.småbarnstillegg,AutovedtakSmåbarnstilleggService,228,210,12,0,76,28,10,2,4,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.autovedtak.småbarnstillegg,RestartAvSmåbarnstilleggService.finnAlleFagsakerMedRestartetSmåbarnstilleggIMåned.new Function1() {...},10,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.autovedtak.småbarnstillegg,VedtakOmOvergangsstønadController,16,9,0,0,2,2,1,1,1,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.autovedtak.småbarnstillegg,AutovedtakSmåbarnstilleggService.Companion,2,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.autovedtak.småbarnstillegg,RestartAvSmåbarnstilleggService,217,54,18,0,53,10,15,2,6,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.autovedtak.småbarnstillegg,AutovedtakSmåbarnstilleggService.TilManuellBehandlingÅrsak,0,32,0,0,0,3,0,3,0,3
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.eøs.valutakurs,Valutakurs.Companion,2,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.eøs.valutakurs,Valutakurs,59,69,0,0,14,13,12,3,12,3
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.eøs.valutakurs,ValutakursController,172,33,18,0,28,7,14,1,5,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.eøs.valutakurs,ValutakursService,51,16,0,0,5,5,6,1,6,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.simulering,SimuleringController,25,21,0,0,6,5,1,1,1,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.simulering,KontrollerNyUtbetalingsgeneratorService.validerAtSimuleringsPerioderGammelHarResultatLikSimuleringsPerioderNyEtterFomTilNy.new Function1() {...},32,0,4,0,1,0,3,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.simulering,KontrollerNyUtbetalingsgeneratorService.validerAtSimuleringsPerioderGammelHarResultatLikSimuleringsPerioderNyEtterFomTilNy.månederMedUliktResultat.new Function2() {...},22,0,6,0,4,0,4,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.simulering,KontrollerNyUtbetalingsgeneratorService.loggSimuleringsPerioderMedDiff.new Function1() {...},12,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.simulering,KontrollerNyUtbetalingsgeneratorService.loggSimuleringsPerioderMedDiff.new Function1() {...},12,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.simulering,KontrollerNyUtbetalingsgeneratorService.validerAtSimuleringsPerioderGammelHarResultatLik0ForPerioderFørSimuleringsPerioderNy.new Function1() {...},7,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.simulering,SimuleringUtilKt,1457,0,164,0,161,0,103,0,21,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.simulering,KontrollerNyUtbetalingsgeneratorService.KombinertSimuleringsResultat,21,0,0,0,4,0,4,0,4,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.simulering,KontrollerNyUtbetalingsgeneratorService.tilSorterteSimuleringsPerioder..inlined.sortedBy.new Comparator() {...},15,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.simulering,DiffFeilType,43,0,0,0,6,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.simulering,SimuleringService.Companion,2,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.simulering,KontrollerNyUtbetalingsgeneratorService,600,27,56,0,123,6,38,1,10,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.simulering,SimuleringService,556,87,72,0,106,15,57,2,21,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.brev.domene.maler.brevperioder,VarselbrevMedÅrsakerOgBarn,64,0,0,0,16,0,4,0,4,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.brev.domene.maler.brevperioder,VarselbrevMedÅrsakerOgBarnData,21,0,0,0,3,0,3,0,3,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.brev.domene.maler.brevperioder,VarselbrevMedÅrsakerOgBarnData.Flettefelter,77,0,0,0,13,0,8,0,8,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.brev.domene.maler.brevperioder,BrevPeriode,97,0,0,0,19,0,10,0,10,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.brev.domene.maler.brevperioder,VarselbrevMedÅrsakerOgBarnData.DelmalData,12,0,0,0,2,0,2,0,2,0
familie-ba-sak 10110,no.nav.familie.ba.sak.common.http.interceptor,RolletilgangInterceptor,0,74,0,6,0,11,0,6,0,3
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.domene,UtvidetVedtaksperiodeMedBegrunnelserKt.sorter.new Function1() {...},9,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.domene,UtvidetVedtaksperiodeMedBegrunnelserKt.sorter.new Function1() {...},7,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.domene,UtvidetVedtaksperiodeMedBegrunnelserKt,194,0,2,0,30,0,4,0,3,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.domene,UtvidetVedtaksperiodeMedBegrunnelser,102,0,0,0,11,0,11,0,11,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.domene,UtvidetVedtaksperiodeMedBegrunnelserKt.tilUtvidetVedtaksperiodeMedBegrunnelser..inlined.sortedBy.new Comparator() {...},15,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.domene,RestUtvidetVedtaksperiodeMedBegrunnelser,87,0,0,0,10,0,10,0,10,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.domene,RestVedtaksbegrunnelse,30,0,0,0,4,0,4,0,4,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.domene,RestUtvidetVedtaksperiodeMedBegrunnelserKt,67,0,0,0,9,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.arbeidsfordeling.domene,ArbeidsfordelingPåBehandling,91,0,0,0,15,0,12,0,12,0
familie-ba-sak 10110,no.nav.familie.ba.sak.config.featureToggle,FeatureToggleProperties,0,18,0,0,0,4,0,3,0,3
familie-ba-sak 10110,no.nav.familie.ba.sak.config.featureToggle,DummyFeatureToggleService,2,40,1,1,1,6,1,3,0,3
familie-ba-sak 10110,no.nav.familie.ba.sak.config.featureToggle,ByAnsvarligSaksbehandler,31,0,4,0,4,0,5,0,3,0
familie-ba-sak 10110,no.nav.familie.ba.sak.config.featureToggle,FeatureToggleInitializer,8,44,2,2,1,10,2,3,0,3
familie-ba-sak 10110,no.nav.familie.ba.sak.config.featureToggle,UnleashFeatureToggleService,77,0,0,0,18,0,5,0,5,0
familie-ba-sak 10110,no.nav.familie.ba.sak.config.featureToggle,ByClusterStrategy,37,0,4,0,4,0,5,0,3,0
familie-ba-sak 10110,no.nav.familie.ba.sak.config.featureToggle,FeatureToggleProperties.Unleash,6,24,0,0,0,4,2,2,2,2
familie-ba-sak 10110,no.nav.familie.ba.sak.config.featureToggle,FeatureToggleController,0,36,0,0,0,7,0,2,0,2
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.oppgave.domene,DataForManuellJournalføring,30,0,0,0,5,0,5,0,5,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.oppgave.domene,RestFinnOppgaveRequest,66,285,3,9,0,37,19,6,16,3
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.oppgave.domene,DbOppgave,82,0,0,0,15,0,9,0,9,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtakBegrunnelseProdusent,BegrunnelseGrunnlagForPeriodeMedReduksjonPåTversAvBehandlinger,55,0,8,0,6,0,9,0,5,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtakBegrunnelseProdusent,BegrunnelseGrunnlagForPersonIPeriodeKt.lagBegrunnelseGrunnlagForPersonTidslinje.kompetanseTidslinje.new Function1() {...},8,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtakBegrunnelseProdusent,VedtakBegrunnelseProdusentKt.tilForrigeOgNåværendePeriodeTidslinje.grunnlagPerioderSplittetPåVedtaksperiode.new Function1() {...},9,0,2,0,1,0,2,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtakBegrunnelseProdusent,VedtakBegrunnelseProdusentKt.tilForrigeOgNåværendePeriodeTidslinje.grunnlagPerioderSplittetPåVedtaksperiode.new Function2() {...},6,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtakBegrunnelseProdusent,IBegrunnelseGrunnlagForPeriode.Companion,67,0,11,0,11,0,7,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtakBegrunnelseProdusent,BegrunnelseGrunnlagForPeriode,24,0,0,0,4,0,4,0,4,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtakBegrunnelseProdusent,BegrunnelseGrunnlagForPersonIPeriodeKt.lagBegrunnelseGrunnlagForPersonTidslinje.new Function2() {...},18,0,2,0,1,0,2,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtakBegrunnelseProdusent,BegrunnelseGrunnlagForPersonIPeriodeKt.lagBegrunnelseGrunnlagForPersonTidslinje.new Function2() {...},18,0,2,0,1,0,2,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtakBegrunnelseProdusent,BegrunnelseGrunnlagForPersonIPeriodeKt.lagBegrunnelseGrunnlagForPersonTidslinje.new Function2() {...},31,0,4,0,5,0,3,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtakBegrunnelseProdusent,BegrunnelseGrunnlagForPersonIPeriodeKt.lagBegrunnelseGrunnlagForPersonTidslinje.new Function2() {...},18,0,2,0,1,0,2,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtakBegrunnelseProdusent,VedtakBegrunnelseProdusentKt,2119,0,428,0,353,0,262,0,45,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtakBegrunnelseProdusent,FortsattInnvilgetFilterKt,145,0,6,0,21,0,4,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtakBegrunnelseProdusent,VedtakBegrunnelseProdusentKt.hentAvslagsbegrunnelserPerPerson.1.new Function2() {...},14,0,4,0,1,0,3,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtakBegrunnelseProdusent,BegrunnelseGrunnlagForPersonIPeriodeKt.lagBegrunnelseGrunnlagForPersonTidslinje.forskjøvedeVilkårResultaterForPerson.new Function1() {...},5,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtakBegrunnelseProdusent,BegrunnelseGrunnlagForPersonIPeriodeKt.lagBegrunnelseGrunnlagForPersonTidslinje.forskjøvedeVilkårResultaterForPerson.3.new Function1() {...},12,0,2,0,1,0,2,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtakBegrunnelseProdusent,ForrigeOgDennePerioden,15,0,0,0,3,0,3,0,3,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtakBegrunnelseProdusent,BegrunnelseGrunnlagForPersonIPeriodeKt,132,0,2,0,23,0,3,0,2,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtakBegrunnelseProdusent,BegrunnelseGrunnlagForPersonIPeriodeKt.lagBegrunnelseGrunnlagForPersonTidslinje.endredeUtbetalingerTidslinje.new Function1() {...},8,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtakBegrunnelseProdusent,VedtakBegrunnelseProdusentKt.lagTidslinjeGrunnlagDennePeriodenForrigePeriodeOgPeriodeForrigeBehandling.new Function3() {...},33,0,8,0,8,0,5,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtakBegrunnelseProdusent,VedtakBegrunnelseProdusentKt.hentAvslagsbegrunnelserPerPerson.1.avslagsbegrunnelserTisdlinje.new Function1() {...},10,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtakBegrunnelseProdusent,BegrunnelseGrunnlagForPeriodeMedOpphør,55,0,8,0,6,0,9,0,5,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtakBegrunnelseProdusent,VilkårFilterUtilKt,417,0,65,0,69,0,45,0,9,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtakBegrunnelseProdusent,BegrunnelseGrunnlagForPersonIPeriode,141,0,18,0,15,0,19,0,10,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtakBegrunnelseProdusent,BegrunnelseGrunnlagForPersonIPeriode.Companion,17,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser.domene,EØSBegrunnelse,70,0,0,0,18,0,7,0,7,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser.domene,MinimertPerson,73,0,0,0,13,0,9,0,9,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser.domene,MinimertVedtaksperiodeKt,38,0,0,0,6,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser.domene,MinimertPerson.erDød.new Function0() {...},9,0,2,0,1,0,2,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser.domene,MinimertPersonKt,65,0,6,0,14,0,6,0,3,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser.domene,MinimertVedtaksperiode,72,0,4,0,12,0,9,0,7,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.korrigertetterbetaling,KorrigertEtterbetalingService,79,15,4,0,12,4,6,1,4,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.korrigertetterbetaling,KorrigertEtterbetalingÅrsak,3,43,0,0,0,5,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.korrigertetterbetaling,KorrigertEtterbetalingRequest,24,0,0,0,4,0,4,0,4,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.korrigertetterbetaling,KorrigertEtterbetaling,63,0,0,0,14,0,9,0,9,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.korrigertetterbetaling,KorrigertEtterbetalingController,107,27,0,0,24,6,3,1,3,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.korrigertetterbetaling,KorrigertEtterbetalingKt,27,0,0,0,7,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.klage.dto,OpprettKlageDto,3,9,0,0,0,1,1,1,1,1
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.sanity,SanityKlient,93,47,8,0,13,12,5,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.sanity,SanityEØSBegrunnelserRespons,27,0,0,0,4,0,4,0,4,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.sanity,SanityBegrunnelserRespons,27,0,0,0,4,0,4,0,4,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.sanity,SanityService,136,29,8,0,32,6,6,2,2,2
familie-ba-sak 10110,no.nav.familie.ba.sak.ekstern.pensjon,BarnetrygdTilPensjon,30,0,0,0,4,0,4,0,4,0
familie-ba-sak 10110,no.nav.familie.ba.sak.ekstern.pensjon,BarnetrygdTilPensjonRequest,21,0,0,0,4,0,3,0,3,0
familie-ba-sak 10110,no.nav.familie.ba.sak.ekstern.pensjon,PensjonController,84,9,8,0,17,2,6,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.ekstern.pensjon,Meldingstype,25,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.ekstern.pensjon,YtelseTypeEkstern,0,25,0,0,0,3,0,1,0,1
familie-ba-sak 10110,no.nav.familie.ba.sak.ekstern.pensjon,BarnetrygdPeriode,48,0,0,0,7,0,7,0,7,0
familie-ba-sak 10110,no.nav.familie.ba.sak.ekstern.pensjon,HentAlleIdenterTilPsysResponseDTO,27,0,0,0,1,0,4,0,4,0
familie-ba-sak 10110,no.nav.familie.ba.sak.ekstern.pensjon,PensjonService,264,42,17,0,42,8,15,2,6,2
familie-ba-sak 10110,no.nav.familie.ba.sak.ekstern.pensjon,BarnetrygdTilPensjonResponse,12,0,0,0,1,0,2,0,2,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.beregning.domene,SatsType,79,0,5,0,13,0,8,0,4,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.beregning.domene,AndelerTilkjentYtelseOgEndreteUtbetalingerService.finnEndreteUtbetalingerMedAndelerTilkjentYtelse.1.new Function0() {...},10,0,0,0,4,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.beregning.domene,AndelerTilkjentYtelseOgEndreteUtbetalingerService.finnEndreteUtbetalingerMedAndelerTilkjentYtelse.1.new Function0() {...},12,0,0,0,4,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.beregning.domene,TilkjentYtelseKt,116,0,6,0,24,0,9,0,6,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.beregning.domene,InternPeriodeOvergangsstønadTidslinjeKt,30,0,2,0,5,0,2,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.beregning.domene,EndretUtbetalingAndelMedAndelerTilkjentYtelse,90,0,4,0,17,0,18,0,16,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.beregning.domene,Sats,59,0,0,0,6,0,6,0,6,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.beregning.domene,AndelTilkjentYtelseKt,260,0,16,0,45,0,14,0,6,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.beregning.domene,InternPeriodeOvergangsstønadKt,155,0,6,0,22,0,7,0,4,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.beregning.domene,AndelTilkjentYtelseKt.slåSammenBack2BackAndelsperioderMedSammeBeløp..inlined.sortedBy.new Comparator() {...},15,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.beregning.domene,InternPeriodeOvergangsstønadKt.splitFramtidigePerioderFraForrigeBehandling.oppsplittedeFramtigigePerioder.new Function2() {...},10,0,4,0,3,0,3,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.beregning.domene,AndelerTilkjentYtelseOgEndreteUtbetalingerService,46,21,0,0,9,5,3,1,3,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.beregning.domene,AndelerTilkjentYtelseOgEndreteUtbetalingerServiceKt,32,0,0,0,10,0,2,0,2,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.beregning.domene,InternPeriodeOvergangsstønadKt.slåSammenSammenhengendePerioder..inlined.sortedBy.new Comparator() {...},15,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.beregning.domene,TilkjentYtelse,137,0,0,0,21,0,16,0,16,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.beregning.domene,InternPeriodeOvergangsstønadTidslinje,36,0,0,0,8,0,2,0,2,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.beregning.domene,AndelTilkjentYtelse,578,0,74,0,93,0,75,0,38,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.beregning.domene,YtelseType,81,36,15,0,18,4,14,2,5,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.beregning.domene,AndelTilkjentYtelseMedEndreteUtbetalinger.Companion,10,0,0,0,4,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.beregning.domene,AndelTilkjentYtelseMedEndreteUtbetalinger,124,0,2,0,22,0,18,0,17,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.beregning.domene,AndelTilkjentYtelseOgEndreteUtbetalingerKombinator,104,0,10,0,18,0,11,0,6,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.beregning.domene,InternPeriodeOvergangsstønad,43,0,0,0,9,0,5,0,5,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.autovedtak,OmregningBrevData,42,0,0,0,6,0,6,0,6,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.autovedtak,AutovedtakService.Companion,2,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.autovedtak,AutovedtakStegService,292,91,36,0,66,12,25,1,7,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.autovedtak,SmåbarnstilleggData,18,0,0,0,3,0,3,0,3,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.autovedtak,FødselshendelseData,18,0,0,0,3,0,3,0,3,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.autovedtak,Autovedtaktype,3,36,0,0,0,4,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.autovedtak,AutovedtakService,115,48,4,0,23,9,5,2,3,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtaksperiodeProdusent,BehandlingsGrunnlagForVedtaksperioder.tilGrunnlagForPersonTidslinje.endredeUtbetalingerTidslinje.new Function1() {...},8,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtaksperiodeProdusent,BehandlingsGrunnlagForVedtaksperioderKt.hentErMinstEttBarnMedUtbetalingTidslinje.barnSineVilkårErOppfyltTidslinjer.2.new Function1() {...},7,0,2,0,1,0,2,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtaksperiodeProdusent,VedtaksperiodeProdusentKt.slåSammenUtenEksplisitteAvslag.kombinerteAvslagOgReduksjonsperioder.1.new Function1() {...},34,0,10,0,5,0,6,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtaksperiodeProdusent,BehandlingsGrunnlagForVedtaksperioderKt.hentErUtbetalingSmåbarnstilleggTidslinje.new Function1() {...},18,0,4,0,2,0,3,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtaksperiodeProdusent,VedtaksperiodeProdusentKt.filtrerErAvslagsperiode.new Function1() {...},17,0,6,0,1,0,4,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtaksperiodeProdusent,VedtaksperiodeGrunnlagForPersonVilkårInnvilget,102,0,8,0,9,0,14,0,10,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtaksperiodeProdusent,VedtaksperiodeProdusentKt.utledEksplisitteAvslagsperioder.avslagsperioderPerPerson.2.new Function1() {...},8,0,2,0,1,0,2,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtaksperiodeProdusent,VedtaksperiodeProdusentKt,1293,0,156,0,215,0,101,0,23,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtaksperiodeProdusent,GjeldendeMedInnvilgedeYtelsestyperForrigeBehandling,15,0,0,0,3,0,3,0,3,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtaksperiodeProdusent,OvergangsstønadForVedtaksperiode,31,0,0,0,7,0,4,0,4,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtaksperiodeProdusent,VilkårResultatForVedtaksperiode,135,0,6,0,22,0,14,0,11,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.vedtaksperiode.vedtaksperiodeProdusent,BehandlingsGrunnlagForVedtaksperioderKt.hentErMinstEttBarnMedUtbetalingTidslinje.1.new Function2() {...},15,0,4,0,1,0,3,0,1,0
